Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF10-N1,Intensity DCAF10-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q15459;H7C1L2;F8WC79;F8WB66,Q15459,24;3;1;1,24;3;1;1,24;3;1;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,24,24,37.6,4.03754943657932,3.97963032888006,30.4303180699199,30.349631989121
O15056;A0A1W2PR85;E7ER60;H0YEV8;Q5TA15;H7BY56,O15056;A0A1W2PR85;E7ER60,24;23;16;3;1;1,24;23;16;3;1;1,24;23;16;3;1;1,Synaptojanin-2,SYNJ2,sp|O15056|SYNJ2_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=3;tr|A0A1W2PR85|A0A1W2PR85_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=1;tr|E7ER60|E7ER60_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=2,24,24,22.9,23.5422686314589,22.1768512500534,28.955766334219,28.9101932362836
Q8NI27;A0A0C4DG98;H0Y815;F2Z2V2,Q8NI27;A0A0C4DG98,24;23;8;1,24;23;8;1,24;23;8;1,THO complex subunit 2,THOC2,sp|Q8NI27|THOC2_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2;tr|A0A0C4DG98|A0A0C4DG98_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=1,24,24,18.8,19.8505783057739,19.4325133554658,29.2284389028178,29.0169879140426
Q93009;A0A669KBL1;H3BND8;F5H2X1;H3BMF6;H3BUV0;H3BTM1;H3BRA2;H3BQD1,Q93009;A0A669KBL1;H3BND8,24;24;17;9;1;1;1;1;1,24;24;17;9;1;1;1;1;1,24;24;17;9;1;1;1;1;1,Ubiquitin carboxyl-terminal hydrolase 7;Ubiquitin carboxyl-terminal hydrolase,USP7,sp|Q93009|UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2;tr|A0A669KBL1|A0A669KBL1_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=4 SV=1;tr|H3BND8|H3BND8_HUMAN Ubiquitin carboxy,24,24,29.2,4.03754943657932,3.97963032888006,28.8184844651714,28.3378161001307
Q52LW3;F8VWZ8,Q52LW3;F8VWZ8,25;19,25;19,25;19,Rho GTPase-activating protein 29,ARHGAP29,sp|Q52LW3|RHG29_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=2;tr|F8VWZ8|F8VWZ8_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=1,25,25,25.8,21.85559477529,21.0597299702387,28.7163996865698,27.7504702452098
O60885;M0QZD9;M0QYW0;Q15059;P25440;M0R0H4;H0Y6K2;A0A140T9E9;A0A0G2JK44;A0A0G2JHN8;A0A140T9I1;U3KQA6;A0A0G2JHL0;A0A140T9F7;A0A140T9V2,O60885;M0QZD9,25;13;5;4;3;3;3;3;3;2;2;1;1;1;1,25;13;5;4;3;3;3;3;3;2;2;1;1;1;1,25;13;5;4;3;3;3;3;3;2;2;1;1;1;1,Bromodomain-containing protein 4,BRD4,sp|O60885|BRD4_HUMAN Bromodomain-containing protein 4 OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=2;tr|M0QZD9|M0QZD9_HUMAN Bromodomain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=1,25,25,22.3,4.03754943657932,3.97963032888006,30.4252239082878,30.2536093703591
Q14247;H0YCD9;H0YEV2,Q14247,25;5;4,25;5;4,25;5;4,Src substrate cortactin,CTTN,sp|Q14247|SRC8_HUMAN Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2,25,25,44.9,28.5438842039754,28.5958736218418,33.342549836368,32.9189569462984
Q8NDI1;H7BZ98;B5MC86;C9IYU2;C9K0H9;H7C1E6;C9J268,Q8NDI1,28;5;5;3;2;2;1,28;5;5;3;2;2;1,25;5;4;2;2;2;1,EH domain-binding protein 1,EHBP1,sp|Q8NDI1|EHBP1_HUMAN EH domain-binding protein 1 OS=Homo sapiens OX=9606 GN=EHBP1 PE=1 SV=3,28,25,27.7,22.6154670990556,22.0026447313351,29.495775232353,28.9312022135245
Q9BY44;F8WAE5;C9IZE1;H7C5R5;H7C5Q3;F8WF18;F8WAT3,Q9BY44;F8WAE5,25;23;12;9;8;2;2,25;23;12;9;8;2;2,25;23;12;9;8;2;2,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3;tr|F8WAE5|F8WAE5_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=1,25,25,58.5,23.7591843831459,25.2174885857814,30.4267240592402,30.2244653247333
Q01780;K7EJ37,Q01780,25;3,25;3,25;3,Exosome component 10,EXOSC10,sp|Q01780|EXOSX_HUMAN Exosome component 10 OS=Homo sapiens OX=9606 GN=EXOSC10 PE=1 SV=2,25,25,36.9,4.03754943657932,3.97963032888006,29.9991373781532,29.5791708983318
P50748;E7ES84;H0YFL5,P50748;E7ES84,25;16;2,25;16;2,25;16;2,Kinetochore-associated protein 1,KNTC1,sp|P50748|KNTC1_HUMAN Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1;tr|E7ES84|E7ES84_HUMAN Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1,25,25,14.0,4.03754943657932,3.97963032888006,28.1151047078283,27.9759626886826
Q00653,Q00653,25,25,25,Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit,NFKB2,sp|Q00653|NFKB2_HUMAN Nuclear factor NF-kappa-B p100 subunit OS=Homo sapiens OX=9606 GN=NFKB2 PE=1 SV=4,25,25,40.3,4.03754943657932,3.97963032888006,30.0041031690471,29.4812569902297
Q7KZF4;H7C597,Q7KZF4,25;5,25;5,25;5,Staphylococcal nuclease domain-containing protein 1,SND1,sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1,25,25,35.7,4.03754943657932,3.97963032888006,29.4576765160686,29.2250861997416
P52630;A0A494C164;B4DLC8;A0A494C1L3;A0A494C0B5;B4DHE0;G3V319,P52630;A0A494C164;B4DLC8,25;25;14;7;5;5;1,25;25;14;7;5;5;1,25;25;14;7;5;5;1,Signal transducer and activator of transcription 2,STAT2,sp|P52630|STAT2_HUMAN Signal transducer and activator of transcription 2 OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1;tr|A0A494C164|A0A494C164_HUMAN Signal transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1;tr|B4DLC8|B4DLC8_,25,25,37.8,4.03754943657932,3.97963032888006,29.8870586528395,29.8925261875222
Q9UH65;E7EMB1;E9PJM7;E9PJK8,Q9UH65;E7EMB1,25;23;7;4,25;23;7;4,25;23;7;4,Switch-associated protein 70,SWAP70,sp|Q9UH65|SWP70_HUMAN Switch-associated protein 70 OS=Homo sapiens OX=9606 GN=SWAP70 PE=1 SV=1;tr|E7EMB1|E7EMB1_HUMAN Switch-associated protein 70 OS=Homo sapiens OX=9606 GN=SWAP70 PE=1 SV=1,25,25,46.5,22.3922063013276,22.0442019863094,30.3290292953789,30.0368223490251
O15042;E7ET15;E7EW00;H0Y8D9;C9J5L1;H7C4V2;U3KPT1;C9JDJ7,O15042;E7ET15,25;24;11;11;4;4;3;3,25;24;11;11;4;4;3;3,25;24;11;11;4;4;3;3,U2 snRNP-associated SURP motif-containing protein,U2SURP,sp|O15042|SR140_HUMAN U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2;tr|E7ET15|E7ET15_HUMAN U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=1,25,25,30.1,4.03754943657932,3.97963032888006,30.192840797046,30.0454409366316
Q8WWM7;H3BUF6;H3BSK9;H3BSQ5;H3BUE3;H3BRB0;A0A0C4DGL7,Q8WWM7;H3BUF6,26;23;12;5;5;2;2,26;23;12;5;5;2;2,26;23;12;5;5;2;2,Ataxin-2-like protein,ATXN2L,sp|Q8WWM7|ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2;tr|H3BUF6|H3BUF6_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=1,26,26,31.4,23.1051152562855,23.464882725891,30.7900935817656,30.6865395583683
Q5VZ89;X6RAE7;X6R5W5;R4GMN2;A0A0A0MRX3,Q5VZ89,26;12;10;5;4,26;12;10;5;4,26;12;10;5;4,DENN domain-containing protein 4C,DENND4C,sp|Q5VZ89|DEN4C_HUMAN DENN domain-containing protein 4C OS=Homo sapiens OX=9606 GN=DENND4C PE=1 SV=3,26,26,16.6,24.6749427990937,25.0091961217209,28.3338558668613,28.1353080903472
A0A1C7CYX9;Q16555;E5RFU4,A0A1C7CYX9;Q16555,30;26;4,30;26;4,26;22;2,Dihydropyrimidinase-related protein 2,DPYSL2,tr|A0A1C7CYX9|A0A1C7CYX9_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1;sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,30,26,64.7,25.6799492925461,26.3588897951053,31.1204046423547,31.0841069385694
P11171;A0A2R8YD30;Q4VB86;A0A2R8Y5Z6;A0A2R8Y5G2;A0A2R8Y420;A0A2R8Y7Y3;A0A2U3TZH6;A0A2R8YCW8;A0A3B3ITP0;A0A3B3IU06;A0A2R8Y570;A0A2R8YFR9;A0A2R8Y6G5;A0A3B3IUD6;A0A2R8Y7N0;A0A2R8Y6D0;A0A1B0GWG0;A0A2R8Y4N6;A0A2R8Y5C8;A0A3B3ITC5;A0A2R8Y6T6;A0A2R8Y783,P11171;A0A2R8YD30;Q4VB86;A0A2R8Y5Z6;A0A2R8Y5G2;A0A2R8Y420;A0A2R8Y7Y3;A0A2U3TZH6;A0A2R8YCW8;A0A3B3ITP0;A0A3B3IU06;A0A2R8Y570;A0A2R8YFR9;A0A2R8Y6G5;A0A3B3IUD6;A0A2R8Y7N0;A0A2R8Y6D0;A0A1B0GWG0;A0A2R8Y4N6,29;29;28;24;24;24;24;23;23;21;20;20;19;19;19;19;18;16;15;10;8;8;4,27;27;26;22;22;22;22;21;21;19;18;18;17;17;17;17;16;14;14;10;7;7;4,26;26;25;21;21;21;21;20;20;18;17;17;16;16;16;16;15;13;14;10;6;6;4,Protein 4.1,EPB41,"sp|P11171|41_HUMAN Protein 4.1 OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=4;tr|A0A2R8YD30|A0A2R8YD30_HUMAN Erythrocyte membrane protein band 4.1 (Elliptocytosis 1, RH-linked), isoform CRA_e OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=1;tr|Q4VB86|Q4VB86_HUMAN EP",29,26,38.0,22.9183253458433,24.0381681491778,30.8670283171295,30.7774506037082
Q92598;A0A0A0MSM0;R4GN69;Q5TBM3,Q92598;A0A0A0MSM0,28;22;5;3,28;22;5;3,26;20;5;3,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1;tr|A0A0A0MSM0|A0A0A0MSM0_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,28,26,40.3,25.5076976311625,26.3351430703712,30.2850462502396,30.1078664057867
P11717;S4R328,P11717,26;3,26;3,26;3,Cation-independent mannose-6-phosphate receptor,IGF2R,sp|P11717|MPRI_HUMAN Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3,26,26,13.9,21.750414049023,21.6506643719101,28.8734084863644,28.572319625545
Q6PKG0;A0A0B4J210;E5RH50;H0YBW1;H0YC73;Q659C4;H0YC33;A0A3B3ISF0;H0YBR8;E5RHK4;H0YAN4,Q6PKG0;A0A0B4J210;E5RH50,26;18;16;7;6;4;4;4;1;1;1,26;18;16;7;6;4;4;4;1;1;1,26;18;16;7;6;4;4;4;1;1;1,La-related protein 1,LARP1,sp|Q6PKG0|LARP1_HUMAN La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2;tr|A0A0B4J210|A0A0B4J210_HUMAN La-related protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=5;tr|E5RH50|E5RH50_HUMAN La-related protein 1 (Fragment) OS=Homo s,26,26,33.8,24.7658247002061,26.0967368665458,29.6731198228344,29.3144735428569
P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1,P19338;H7BY16,26;18;1;1;1;1,26;18;1;1;1;1,26;18;1;1;1;1,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,26,26,32.8,22.8140746784205,22.6390270989789,31.5620632308298,31.6598717636608
P52948;H7C3P6;A0A3B3ITD8;H0YDF4;H0YCT1;H0YEN4,P52948;H7C3P6;A0A3B3ITD8,26;19;13;7;2;2,26;19;13;7;2;2,26;19;13;7;2;2,Nuclear pore complex protein Nup98-Nup96;Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup96,NUP98,sp|P52948|NUP98_HUMAN Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=4;tr|H7C3P6|H7C3P6_HUMAN Nuclear pore complex protein Nup98-Nup96 (Fragment) OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=1;tr|A0A3B3ITD8|A0A3B3ITD8_HUMAN N,26,26,19.6,4.03754943657932,3.97963032888006,29.1956827137809,28.956320407135
O75643;A0A494C1A5,O75643;A0A494C1A5,26;16,26;16,26;16,U5 small nuclear ribonucleoprotein 200 kDa helicase,SNRNP200,sp|O75643|U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2;tr|A0A494C1A5|A0A494C1A5_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase (Fragment) OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV,26,26,15.3,4.03754943657932,3.97963032888006,28.4539146994514,27.8673229551456
Q96R06;K7ELG0;J3KTQ0;F5GZT2;J3KSV2;J3QRV8;J3QS12;K7ELC8;E9PMD0,Q96R06,26;7;4;4;2;2;1;1;1,26;7;4;4;2;2;1;1;1,26;7;4;4;2;2;1;1;1,Sperm-associated antigen 5,SPAG5,sp|Q96R06|SPAG5_HUMAN Sperm-associated antigen 5 OS=Homo sapiens OX=9606 GN=SPAG5 PE=1 SV=2,26,26,29.7,24.3515792932661,23.6897651289309,28.8321637145876,29.3196935144612
Q9H3U1;A0A1W2PNX8,Q9H3U1;A0A1W2PNX8,26;26,26;26,26;26,Protein unc-45 homolog A,UNC45A,sp|Q9H3U1|UN45A_HUMAN Protein unc-45 homolog A OS=Homo sapiens OX=9606 GN=UNC45A PE=1 SV=1;tr|A0A1W2PNX8|A0A1W2PNX8_HUMAN Protein unc-45 homolog A OS=Homo sapiens OX=9606 GN=UNC45A PE=1 SV=1,26,26,34.1,25.9367888827355,26.2163047752297,29.1258329523162,28.8970065656202
P26640;A0A140T936;A0A140T954;A2ABF4;A0A0G2JJT9;A0A140T904;H0Y426,P26640;A0A140T936,26;24;8;4;4;2;1,26;24;8;4;4;2;1,26;24;8;4;4;2;1,Valine--tRNA ligase,VARS,sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4;tr|A0A140T936|A0A140T936_HUMAN Valine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=1,26,26,24.9,22.5729527485436,21.501254081476,29.2958564614941,29.269680948843
Q9UHD8;K7EL40;K7EK18;K7EQD7;K7EIE4;K7ER52;K7ENL0;K7EPY1;K7ER14;K7ELJ9;K7EJ51;K7EJV0;K7EJZ2;K7EJL9;K7ENQ5;K7EN52;K7EKN4;K7EIR4;K7EQ08;K7ER34;K7ERG1,Q9UHD8,27;9;8;7;7;7;6;5;5;5;5;5;4;4;3;3;3;3;1;1;1,27;9;8;7;7;7;6;5;5;5;5;5;4;4;3;3;3;3;1;1;1,27;9;8;7;7;7;6;5;5;5;5;5;4;4;3;3;3;3;1;1;1,Septin-9,Septin-9,sp|Q9UHD8|SEPT9_HUMAN Septin-9 OS=Homo sapiens OX=9606 GN=SEPTIN9 PE=1 SV=2,27,27,55.5,25.2693510095913,24.9869377808647,31.250789071848,31.0091854410642
P07355;H0YN42;H0YMU9;H0YMD0;A6NMY6;H0YM50;H0YKS4;H0YNP5;H0YN28;H0YL33;H0YMM1;H0YKX9;H0YMT9;H0YLV6;H0YKZ7;H0YMW4;H0YKL9;H0YNA0;H0YKV8;H0YMD9;H0YN52;H0YNB8;H0YKN4;H0YLE2,P07355;H0YN42;H0YMU9;H0YMD0;A6NMY6;H0YM50;H0YKS4;H0YNP5,27;23;21;21;20;17;17;14;13;13;12;10;10;10;10;9;9;9;8;7;7;5;5;2,27;23;21;21;20;17;17;14;13;13;12;10;10;10;10;9;9;9;8;7;7;5;5;2,27;23;21;21;20;17;17;14;13;13;12;10;10;10;10;9;9;9;8;7;7;5;5;2,Annexin A2;Annexin;Putative annexin A2-like protein,ANXA2;ANXA2P2,sp|P07355|ANXA2_HUMAN Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2;tr|H0YN42|H0YN42_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1;tr|H0YMU9|H0YMU9_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1;tr|H0YMD0|H0YMD0_HUMA,27,27,72.9,30.1825774994541,30.1629097695888,32.9877490198892,33.1430310478619
Q13206;E9PIF2;A0A3B3ISR7,Q13206;E9PIF2;A0A3B3ISR7,27;26;23,27;26;23,27;26;23,Probable ATP-dependent RNA helicase DDX10,DDX10,sp|Q13206|DDX10_HUMAN Probable ATP-dependent RNA helicase DDX10 OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=2;tr|E9PIF2|E9PIF2_HUMAN RNA helicase OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=1;tr|A0A3B3ISR7|A0A3B3ISR7_HUMAN RNA helicase OS=Homo sapiens OX=9606 GN,27,27,38.6,4.03754943657932,3.97963032888006,29.8919615404215,29.941956804636
Q03001;F8W9J4;E9PHM6;F6QMI7;A0A0U1RQJ2;A0A494C073;E7ETB9;A0A494C1U5;Q5T0V7;Q6P0N6;H0YC65,Q03001;F8W9J4;E9PHM6;F6QMI7;A0A0U1RQJ2,41;41;39;39;27;17;9;6;5;5;2,37;37;35;35;23;14;9;3;5;5;1,27;27;25;25;23;14;0;3;0;0;1,Dystonin,DST,sp|Q03001|DYST_HUMAN Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=4;tr|F8W9J4|F8W9J4_HUMAN Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=1;tr|E9PHM6|E9PHM6_HUMAN Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=3;tr|F6QMI7|F6QMI7_HUMAN Dystonin OS=Homo,41,27,7.1,22.1141655314191,21.3667170740643,29.1204046423547,28.5355657394097
P13639,P13639,28,28,27,Elongation factor 2,EEF2,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,28,27,39.6,25.670417454131,26.0485154770708,29.8011161468833,29.3328107679191
Q9Y613;H3BVE7;J3KTH7,Q9Y613,27;4;1,27;4;1,27;4;1,FH1/FH2 domain-containing protein 1,FHOD1,sp|Q9Y613|FHOD1_HUMAN FH1/FH2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FHOD1 PE=1 SV=3,27,27,33.2,4.03754943657932,3.97963032888006,29.4961182230395,29.5586281650845
Q9UHB6;F8VQE1;F8VS07;F8VRN8;Q9BT23;J3QQM5;F8VVQ7;F8VTU2,Q9UHB6;F8VQE1;F8VS07,27;26;20;10;1;1;1;1,27;26;20;10;1;1;1;1,27;26;20;10;1;1;1;1,LIM domain and actin-binding protein 1,LIMA1,sp|Q9UHB6|LIMA1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VQE1|F8VQE1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VS07|F8VS07_HUMAN LIM domain and actin-bin,27,27,46.8,24.9142884051572,26.0037601398496,31.922806950414,31.9105649654131
Q14676;A2AB05;A2AB06;A2AB07;A0A087X0R2,Q14676,27;3;1;1;1,27;3;1;1;1,27;3;1;1;1,Mediator of DNA damage checkpoint protein 1,MDC1,sp|Q14676|MDC1_HUMAN Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens OX=9606 GN=MDC1 PE=1 SV=3,27,27,22.5,4.03754943657932,3.97963032888006,28.943774065235,27.987447484714
A0A1B0GTL5;Q9BXF6,A0A1B0GTL5;Q9BXF6,27;19,27;19,27;19,Rab11 family-interacting protein 5,RAB11FIP5,tr|A0A1B0GTL5|A0A1B0GTL5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1;sp|Q9BXF6|RFIP5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1,27,27,33.7,4.03754943657932,3.97963032888006,29.4364074149765,29.632684392316
P98175,P98175,29,29,27,RNA-binding protein 10,RBM10,sp|P98175|RBM10_HUMAN RNA-binding protein 10 OS=Homo sapiens OX=9606 GN=RBM10 PE=1 SV=3,29,27,41.0,4.03754943657932,3.97963032888006,30.1956592497927,30.1350389331064
A6NHR9;J3KTL8;A0A2R8YE92;J3QSH1;A0A2R8YCU7,A6NHR9;J3KTL8,27;20;3;1;1,27;20;3;1;1,27;20;3;1;1,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,SMCHD1,sp|A6NHR9|SMHD1_HUMAN Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SMCHD1 PE=1 SV=2;tr|J3KTL8|J3KTL8_HUMAN Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (Frag,27,27,18.4,4.03754943657932,3.97963032888006,28.4149813028532,27.9860372255197
Q9ULW0,Q9ULW0,27,27,27,Targeting protein for Xklp2,TPX2,sp|Q9ULW0|TPX2_HUMAN Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2,27,27,38.6,4.03754943657932,3.97963032888006,29.9399971913948,29.9735014511663
Q9UNY4;X6RI15,Q9UNY4,27;3,27;3,27;3,Transcription termination factor 2,TTF2,sp|Q9UNY4|TTF2_HUMAN Transcription termination factor 2 OS=Homo sapiens OX=9606 GN=TTF2 PE=1 SV=2,27,27,31.5,4.03754943657932,3.97963032888006,28.5445107656288,28.6865228613787
Q5JSH3;H7BY83,Q5JSH3;H7BY83,27;19,27;19,27;19,WD repeat-containing protein 44,WDR44,sp|Q5JSH3|WDR44_HUMAN WD repeat-containing protein 44 OS=Homo sapiens OX=9606 GN=WDR44 PE=1 SV=1;tr|H7BY83|H7BY83_HUMAN WD repeat-containing protein 44 (Fragment) OS=Homo sapiens OX=9606 GN=WDR44 PE=1 SV=1,27,27,36.6,4.03754943657932,3.97963032888006,29.1966913044289,28.8181187166485
Q96KR1;H0Y8W1,Q96KR1,27;5,27;5,27;5,Zinc finger RNA-binding protein,ZFR,sp|Q96KR1|ZFR_HUMAN Zinc finger RNA-binding protein OS=Homo sapiens OX=9606 GN=ZFR PE=1 SV=2,27,27,32.1,4.03754943657932,3.97963032888006,30.194602975158,30.0693282306764
Q9UIG0,Q9UIG0,28,28,28,Tyrosine-protein kinase BAZ1B,BAZ1B,sp|Q9UIG0|BAZ1B_HUMAN Tyrosine-protein kinase BAZ1B OS=Homo sapiens OX=9606 GN=BAZ1B PE=1 SV=2,28,28,24.4,4.03754943657932,3.97963032888006,30.4482535186338,30.2267635252048
Q5QP82;A0A0A0MQT4,Q5QP82;A0A0A0MQT4,28;22,28;22,28;22,DDB1- and CUL4-associated factor 10,DCAF10,sp|Q5QP82|DCA10_HUMAN DDB1- and CUL4-associated factor 10 OS=Homo sapiens OX=9606 GN=DCAF10 PE=1 SV=1;tr|A0A0A0MQT4|A0A0A0MQT4_HUMAN DDB1- and CUL4-associated factor 10 OS=Homo sapiens OX=9606 GN=DCAF10 PE=1 SV=1,28,28,59.7,33.6650076522236,33.5469683130497,4.53479258161074,4.42757633222893
O60841;A0A087WUT6,O60841;A0A087WUT6,28;28,28;28,28;28,Eukaryotic translation initiation factor 5B,EIF5B,sp|O60841|IF2P_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4;tr|A0A087WUT6|A0A087WUT6_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=1,28,28,31.7,4.03754943657932,3.97963032888006,29.6868066839249,29.5489441987839
Q96RT1;B4DIP2;H0YA04;H0Y9E8;B1AKT2,Q96RT1,29;11;4;1;1,29;11;4;1;1,28;10;4;1;0,Protein LAP2,ERBB2IP,sp|Q96RT1|ERBIN_HUMAN Erbin OS=Homo sapiens OX=9606 GN=ERBIN PE=1 SV=2,29,28,30.1,25.1539094649176,25.2928456551615,29.1943681424007,28.9954759186411
P52272;A0A087X0X3;M0R019;M0QZM1;M0R2T0;M0QYQ7;M0R0N3;M0R2I7;M0R0Y6;M0QY96;M0QYL3,P52272;A0A087X0X3;M0R019;M0QZM1,28;28;14;14;13;11;11;8;7;5;3,28;28;14;14;13;11;11;8;7;5;3,28;28;14;14;13;11;11;8;7;5;3,Heterogeneous nuclear ribonucleoprotein M,HNRNPM,sp|P52272|HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3;tr|A0A087X0X3|A0A087X0X3_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1;tr|M0R019|M0R019_HUMAN Heteroge,28,28,47.3,22.9956753843504,22.3037684872859,29.8557575514628,29.6874409089646
