ID,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N1,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N2,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N3,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N4,Intensity_L__Pulse_SILAC_BirA_JR_24H_N1,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N2,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N3,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N4
protein_2655,24.808749951153,25.6879675662308,27.0274164097782,23.848114012768,25.7042859654635,24.0749498616866,26.7795137870369,24.3261864119431
protein_2658,28.956333619138,29.100781409384,28.8179709612792,28.9870474388271,28.6401765224892,28.7919277800391,29.409759343342,29.4920661276736
protein_2659,23.3722975973516,23.6151444586217,23.0071846455995,22.5085691413786,22.6608940362166,23.0622453641308,22.6561045314736,24.4306617541174
protein_2662,27.0099576551602,27.3985411088234,26.8934149800979,27.5272328223283,27.0662981087443,27.1541327642518,26.5330986785349,27.6212084634562
protein_2664,26.7910253701756,26.7737673142913,27.3101403905694,26.4444536034059,26.4882575540831,26.628792333115,26.6224119689195,26.1344956093978
protein_2665,25.9742050482301,25.5338629969918,26.4350498231322,25.602397046099,25.666371585288,25.7150224517722,25.7883190950937,25.8455906478612
protein_2669,27.3095929738194,27.5995444214511,27.2627833035229,27.1112477829869,27.6340735331659,27.097446133461,26.9545838915562,27.3897715163826
protein_2670,24.9176824404705,24.1001734337456,24.1009811653726,23.7434949115404,25.1515951990606,25.0682177214217,23.8911941713636,23.5449097736768
protein_2671,29.0008492739652,28.769698500177,28.8597618433761,28.6623023801997,28.6380351696348,28.7091164081471,28.445905068134,28.1809652503233
protein_2672,26.5467504030072,24.6075995289964,24.5957738153952,25.9079512827533,24.9568159720961,25.5015674933016,24.3453491287698,25.9998552253469
protein_2675,25.1986728587914,23.9398342804756,24.3444465669833,25.9743455292291,24.7063884432404,24.5063944136709,25.0104282227547,24.1292547087703
protein_2678,27.2717283553733,27.2793436153285,26.8980779717073,27.116728360464,26.9888943767318,26.7356545406116,27.3416675623556,27.4794822429665
protein_2681,28.6928006927709,27.469939203023,27.9368467021414,27.7231934717254,28.335997599732,28.9782781557546,28.4000600418231,26.7115792885629
protein_2682,25.1565598679012,25.6585981989282,26.2307951194295,26.4887634415481,25.6670179830052,25.4007791141238,24.2265401262877,26.8032182266128
protein_2687,27.4820627458422,27.9000898143356,27.4828926723498,27.8190803720554,27.0884714113596,26.900620680349,27.2929049708342,27.9098430297284
protein_2690,26.310811775143,24.4095707922118,24.4776173919216,24.1317321406045,25.9736551209266,25.4113705556587,26.3903585064189,26.146809401547
protein_2691,30.2166461357745,30.6477888179207,30.9751131881293,30.712891529414,30.5868614825319,30.6998763229265,30.2391478848646,30.9457694811808
protein_2693,26.1574814926323,25.4253377468682,25.4412737200723,25.1317836976506,26.3210274431236,25.4802885801639,25.090175645995,24.7349592976222
protein_2696,28.01710611658,26.9146498479347,27.2373154635926,27.10338209313,28.1983477423608,28.2434946064323,27.7997569031451,27.7881697469711
protein_2697,25.2143099240207,25.2773737344931,25.2618104531985,25.2363733199923,23.8775817775689,25.2321280412356,23.3803039548293,25.0177835284803
protein_2698,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,24.0274207699201,24.045831670786,24.1214706002861,24.7306772548329
protein_2699,26.1032265080876,26.8435945190907,27.0247284093814,26.557888979246,25.8024049453336,27.9724919054386,25.1387593427619,26.0816991479052
protein_2700,25.5696980486146,25.6539338074067,25.3944132954619,25.8653012254901,25.3185775845827,26.2574780568769,25.8207931914399,24.8143000137996
protein_2701,23.5934486461524,24.0272610548007,24.0231894315881,23.6059940869368,23.8871116062986,23.7765899437985,24.4119850496509,23.5991974734744
protein_2702,26.510081283262,26.2016355125192,25.1250473321077,26.968569527111,26.1663409826877,25.7570595998116,26.4471859186571,26.1667917105733
protein_2707,25.6295688423725,25.154120288073,24.3694463799453,24.7929105136777,22.4537304784294,27.7625588569087,24.880903812209,25.924833520123
protein_2708,25.4917136371602,25.3196074055055,23.635622057545,25.4620295496642,25.665621400923,23.8146575195681,25.9530562400772,25.738696009198
protein_2709,25.5183343467068,25.6439480966318,25.5904195022128,25.6563293677673,25.5660875755962,25.7105426084803,25.5655191350487,26.3859506716808
protein_2710,27.2568184341709,24.6569207547281,27.6382987156176,27.6769509588197,27.1096435170893,28.0098129422701,26.8976331879378,27.5973678217825
protein_2711,27.7314273668012,27.6435011104192,27.6911665902462,27.951890114668,27.2670667317781,27.7102270954435,27.1307191556357,28.0012171663953
protein_2712,28.9076442153314,28.2642893225523,28.1683820490249,29.0540418069607,28.6063702670392,28.0698399458191,29.2388133387167,28.8456908994145
protein_2713,25.2368240177121,26.5007103025009,26.2940157752004,25.6807441608434,25.676062961045,26.3976183921027,25.3653863405597,25.1143116595519
protein_2714,29.0370716461657,28.3816426869141,28.002758723621,28.4957808891884,29.3817828714332,29.1401685491108,29.3032988896392,28.3047693282116
protein_2715,29.8291415129603,29.8863112378948,30.0059444411555,29.83828239996,29.6401765224892,29.3796209607532,29.5118621944134,29.4004956948686
protein_2716,28.3097758596713,27.8292474189154,27.2923707663004,27.2814778077714,28.3702587237446,27.9347299704698,28.5014485353596,28.6181306347012
protein_2718,25.9576647592876,26.1276668918867,26.0932563893191,25.7020815354776,25.0460266382698,26.855576684649,26.7932006010616,26.2870032901321
protein_2719,23.4823981041115,23.9565824375514,24.1446134250884,25.057736986305,25.2369263790308,23.8247105802946,24.2863224031843,24.8820450904042
protein_2720,25.6240492925512,25.4894704643228,25.2141972268472,25.8014922047648,24.4689616307955,24.9040987811182,23.7773234356133,25.2779307545539
protein_2722,25.8368399766843,24.5161873223249,24.8513771505968,24.3579348155218,24.9422792365333,25.0053717263549,24.493689021431,24.8420969078165
protein_2723,24.9916222243821,24.7406049498861,25.4536841103942,25.0267985738519,25.3066220256703,24.2731480068244,26.4888876416204,25.7181650690875
protein_2724,26.4611936367645,25.8880649786625,26.0744973620994,25.1666239930018,25.5853645527053,26.4065029548002,25.544473047364,26.7818965817322
protein_2725,23.3889194406853,23.6718926290248,23.6345313739237,23.3968617150067,23.6314793761394,26.4264163448503,24.3163779506782,25.473345264485
protein_2726,30.6956142960228,30.9993792731849,31.2980260802341,31.3368117839914,30.143247999289,30.7338304984945,30.5857753336113,30.9020008884859
protein_2727,24.945067179618,25.1096911547467,25.4651201191828,26.1408803924572,25.645007584352,25.4136977385173,25.4690041756801,25.3914378131495
protein_2728,27.4798972682457,26.9052800776371,25.0306303576275,27.799091875209,27.3993749029614,27.916257181497,27.3293494283633,25.4082673126037
protein_2729,25.9256439399965,25.2953360773351,25.4181827453511,25.2968944991247,24.9472688310599,24.8542869499348,25.0667806743124,24.970849980333
protein_2730,23.2367727209765,24.0119279580199,24.3277555290936,23.9850012294037,24.1964612633155,23.9937812940773,23.3116709480007,25.5504560003905
protein_2731,25.7268418365192,25.3151627150057,24.9688604796541,25.5589629838991,24.7913697181303,23.5465876454691,25.3257726609003,25.1263692352845
protein_2733,30.7087918053736,30.9448121546125,30.7714583886573,31.1304845429843,31.5888242751768,31.3965874859351,30.7772603895565,30.9480328762789
protein_2737,28.0732329499919,26.4405572527529,27.5627573972507,27.9793680962386,28.8295423908697,28.6068002695902,29.4251469501408,29.1395284472446
protein_2738,25.9884419837399,23.6268454605695,24.1383398102866,24.9205307316569,24.958971235531,23.7594335138157,26.2365928042745,23.245100597167
protein_2740,27.6304476711498,27.9594167392328,27.5852794461957,27.0812607331456,27.476033741963,26.9837996058977,27.3892800455945,27.2317111933647
protein_2741,26.5009266909334,26.8335851121908,27.5838675206846,27.7139250403227,27.206729825019,27.5157192519133,27.341470773071,27.9078039692214
protein_2742,25.0164264790019,25.5903703622102,25.6798638693053,24.7850644302145,24.7464755307768,24.9007845438288,25.2758976873865,24.9259933256586
protein_2743,26.7128772916726,26.2197393114845,25.8457644941288,26.8558595619368,26.1490063431565,27.0715695233224,26.6678005270257,25.7536454029857
protein_2745,27.353425359357,27.6884405771389,28.1613571381188,28.6677797072521,28.4734124382106,28.7870327369134,27.3807508962719,26.5454653568064
protein_2746,28.3511466171906,28.2373381537039,28.6124211346902,28.9242879346308,28.1202557969503,28.1708322435018,28.0693021066749,28.8240067454406
protein_2747,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,24.3330192280944,24.4298164416389,24.0396722697601,24.4737206477905
protein_2748,26.3038507748579,26.5562323722991,25.5697065355454,26.9607401392409,26.1224443288438,27.7189657853879,25.8470733996091,26.8979882455938
protein_2749,26.264261200419,25.7664610950316,25.0862685490216,25.6685706414477,25.8230377579688,25.9727354928302,26.3088286209223,24.7038853380051
protein_2750,25.7520408095411,25.746838799947,24.0588862205671,27.2659415707958,25.1560224581841,24.4069933387152,25.9945633295248,25.7582860129157
protein_2753,26.7367421705823,26.5050678823922,25.9499726549316,25.820744306546,25.7789872539373,26.2775241938264,26.8290140190844,25.7566075154628
protein_2754,27.6634525690123,28.5830772098624,28.3283931661882,28.2016991223779,28.4951974078991,28.1932477454405,27.826578932096,28.5191502932086
protein_2755,25.5785289764528,25.1109169518814,25.3907153866982,25.9787089846052,26.6243878630912,25.75649380598,26.6479925281652,26.5878999522617
protein_2756,27.1186191327171,26.934959333502,26.2407503752706,27.0855259100612,26.5836127456596,26.6562287393316,26.8262039382565,26.5384431227009
protein_2757,30.1783477147575,30.3184778090951,30.3101299774196,30.3430877160538,29.6931946502568,29.4836700639939,29.9800693220382,30.1074873371366
protein_2760,25.5354927592194,25.5526785029366,25.8590929505597,25.3261162514019,24.5616728162066,25.4050308021482,24.6712495768337,25.3946276067533
protein_2763,27.7993418932074,27.9081424520384,26.0785621911846,25.8168694920584,26.7266456286591,27.4637049829249,26.9877390584856,26.2776149667743
protein_2765,25.0513498320934,24.4185888616444,24.2723243139099,23.9928565226572,24.2219774887457,23.4743277597368,25.1692971893204,25.1890672395241
protein_2766,27.5960702915011,27.7472110998693,27.8524155123763,28.6580128972353,28.3294795108634,27.4973475809239,26.9378463017214,27.7991472863453
protein_2769,23.451877155614,26.5171635918226,26.6335131019164,25.7604001152148,26.0110789141057,25.9345899253273,26.910602518304,26.4478351183831
protein_2771,24.2115439903686,24.295575667976,23.8110764464298,23.8341138898293,25.211983869214,25.2821320875691,25.0500181417014,25.5122195470701
protein_2772,30.8156285827706,30.9727048911787,30.622372608824,31.3545231604406,31.39599644112,31.4438287738978,31.1426836406564,29.4878970652194
protein_2774,26.2518774759631,26.3432909133203,26.6565306646894,25.8435568231229,25.8123726407409,26.7388661384671,26.4145066988168,26.6378609520659
protein_2775,25.0609138609627,26.0449692143657,25.8797278637486,24.9546615836743,26.6720499700943,24.2025909507425,26.5892049235296,25.6880378029395
protein_2778,30.6657405944031,30.5792230392731,31.1241413974079,30.8453342678069,31.0714585013258,31.1871936942473,30.5655584499018,30.035843287165
protein_2783,26.0134053149588,26.416001659588,24.7812422712275,24.8570606964343,25.8493150726214,25.3893504424496,26.0221643308057,26.2925114891174
protein_2784,25.6406031531205,24.6517831127776,25.9477577350292,25.8714585984204,25.1581942219584,25.4312740519729,25.6393096446931,26.5804945285588
protein_2785,26.3873259275638,26.9746840927912,26.4379118220887,27.0040811377186,25.9220381758386,26.333268999262,26.53378780921,27.060778974479
protein_2786,27.1465331286385,26.763238064235,26.9770165233091,26.5829002377201,26.5672237851205,27.0302255543618,26.3690208219889,27.4869734319485
protein_2788,24.9864755554536,25.095519116548,24.7026987823906,24.4575527618931,24.7863833815762,24.6031921955917,26.5400895487495,25.5631624661263
protein_2790,27.1587680715717,27.0375038103285,26.9823848188962,27.1795500178148,26.9732997695959,26.6963111647245,26.0969529341757,27.2394576107237
protein_2791,27.7369235275958,27.2387094184274,28.18789441606,27.9284861926085,28.3191123045572,27.3819155133323,27.3578433441886,27.9092436051557
protein_2792,24.5998044053341,25.2514248421424,25.1083614844963,24.4224943508298,24.3893821700871,23.8564006653199,24.5914573752609,24.3797850405523
protein_2794,26.8956930544684,27.182330221565,27.110033492265,26.6879326494437,27.5384759470695,26.6771866080628,28.0407796941566,27.8710303186419
protein_2795,27.1766607328851,25.6707940446866,25.9334436720305,24.3041412419554,25.9297723187195,26.7959255042718,26.9676485448488,25.539466101855
protein_2796,24.1923385247742,23.7478197128011,24.1422944301882,24.3905325863703,23.8901759340413,23.2479293299046,24.2289251221752,24.1924214739561
protein_2798,27.8872618148354,27.801784584391,27.8564142737113,28.2849592164128,28.199822593757,27.6540432052715,28.1221146628338,28.0624512892947
protein_2799,24.3768202291225,24.3051268120356,24.4467291637995,24.2727841095613,24.3035243896272,24.8153530876119,23.8239707073293,24.1774448550885
protein_2800,26.0342594784163,27.4025785692327,26.9501385749579,26.3767640768679,26.7016264454882,26.6264409531583,27.0672408869011,27.2963125754101
protein_2802,27.1425685515026,25.6966507168136,26.5298079552275,26.6962015678078,27.0693329923842,25.6354789709233,26.8846362511714,26.372480064217
protein_2803,28.56504774248,27.6392596192896,27.7351865387936,28.0592015688422,28.1681186973133,29.1626988447609,28.023710509517,28.4039676817159
protein_2805,27.1628909291944,26.1233879441057,25.7055516507137,26.8280492686858,29.1502227594196,26.1011408455574,28.8465927662222,26.6924759663007
protein_2806,25.8495424194152,25.5402463896144,25.2386510187502,26.1105154637394,25.3759710257149,24.6412278442145,25.0226880901292,26.1415560711651
protein_2807,27.215507786475,26.9267654121127,26.5679657898518,26.2258578456152,25.2124798842133,26.6989048804594,26.4382573379159,27.0248176695669
protein_2808,27.0491168625854,27.4841985910393,26.8605726379108,27.3271072062287,27.0837347621918,27.2215242065967,27.2111849438946,27.6080451633131
protein_2812,25.9618447979282,25.4077134615289,25.9536358250371,24.5119639807968,25.6281371625217,26.1207932595384,26.8980792765103,27.001610876668
protein_2813,26.5822077760117,27.3058703389808,27.6216973242937,27.5270368306093,27.0375937067357,26.7722751463672,27.3208567177993,28.531705920399
protein_2815,25.739731649932,26.1399278300537,25.362702785735,24.9760695227116,26.7744593254997,26.258149702625,26.1337981924429,25.874105248492
protein_2816,26.5071070912836,26.5526033266785,26.6532796288278,26.7270719391487,26.3898521288429,26.3033202346394,26.2888284068308,26.174295082299
protein_2823,27.4586667362258,27.2663840965175,26.5665368094198,27.2764730924336,27.6606058505594,27.4028197526852,27.4435233245578,27.3615667088928
protein_2827,24.6163020461996,24.9258177020943,25.8204295024778,24.8862032998512,25.7372226553855,25.3670483191031,24.7924521509966,25.4413153866231
protein_2829,28.1865207974048,29.0263139753857,29.2415696073955,28.6964717362352,29.1016327625414,29.017767173534,28.940598896248,29.2199646792606
protein_2831,28.111467997157,28.5244901835883,28.2496821511268,28.6400921079527,29.2855790975089,29.2354166835268,28.3319931803234,29.0941789017299
protein_2832,23.2067090074029,23.2623998897529,23.9833725026982,23.2864652217313,24.2037749042877,23.2399207953693,22.9334486062453,23.6783324704356
protein_2834,28.6863589811904,29.2660861208481,29.4411390629029,29.1115745912431,29.16173472616,29.0684274373362,29.0599435364381,29.6975359544561
